CustomerID,total_spend,order_count,avg_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,customer_tenure_days,r_score,f_score,m_score,rfm_score,value_tier
523403504,6703.48,42,159.61,2012-03-06,2013-03-31,0,390,5,2,5,12,Top 20%
523458870,8470.42,71,119.3,2012-03-03,2013-03-31,0,393,5,3,5,13,Top 20%
523512376,7043.95,24,293.5,2012-03-03,2013-03-16,15,393,1,1,5,7,Top 20%
523639972,2401.01,71,33.82,2012-03-05,2013-03-17,14,391,1,3,2,6,Lower 20%
523787842,63500.84,110,577.28,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
523868411,1760.44,78,22.57,2012-03-05,2013-03-17,14,391,1,4,2,7,Lower 20%
524276495,4293.84,51,84.19,2012-03-03,2013-03-30,1,393,4,2,4,10,Upper 20%
524326157,844.4,27,31.27,2012-04-07,2013-03-05,26,358,1,1,1,3,Bottom 20%
524450529,7917.65,89,88.96,2012-03-02,2013-03-29,2,394,4,4,5,13,Top 20%
524472694,4032.81,157,25.69,2012-03-03,2013-03-29,2,393,4,5,4,13,Upper 20%
524523937,10368.13,65,159.51,2012-03-03,2013-03-30,1,393,4,3,5,12,Top 20%
524554844,4390.13,75,58.54,2012-03-04,2013-03-26,5,392,3,3,4,10,Upper 20%
524618549,3470.44,45,77.12,2012-03-07,2013-03-24,7,389,2,2,3,7,Middle 20%
524670288,1763.47,78,22.61,2012-03-08,2013-03-21,10,388,2,4,2,8,Lower 20%
524776153,5115.14,77,66.43,2012-03-02,2013-03-30,1,394,4,4,4,12,Upper 20%
524783965,4987.53,135,36.94,2012-03-03,2013-03-30,1,393,4,5,4,13,Upper 20%
524881584,3429.78,46,74.56,2012-03-11,2013-03-26,5,385,3,2,3,8,Middle 20%
524892000,4758.06,159,29.92,2012-03-02,2013-03-30,1,394,4,5,4,13,Upper 20%
525232876,5904.79,38,155.39,2012-03-03,2013-03-17,14,393,1,2,5,8,Top 20%
525871383,63.12,3,21.04,2013-02-05,2013-02-19,40,54,1,1,1,3,Bottom 20%
527170841,1251.25,69,18.13,2012-03-02,2013-03-25,6,394,3,3,1,7,Bottom 20%
531395118,6444.14,84,76.72,2012-03-02,2013-03-30,1,394,4,4,5,13,Top 20%
532203536,2978.35,55,54.15,2012-03-10,2013-03-20,11,386,2,2,3,7,Middle 20%
532940220,2553.83,92,27.76,2012-03-04,2013-03-24,7,392,2,4,2,8,Lower 20%
533225916,4384.83,63,69.6,2012-03-03,2013-03-26,5,393,3,3,4,10,Upper 20%
534205671,3872.89,197,19.66,2012-03-02,2013-03-31,0,394,5,5,3,13,Middle 20%
535190727,4781.58,76,62.92,2012-03-04,2013-03-31,0,392,5,3,4,12,Upper 20%
536673116,2170.43,107,20.28,2012-03-06,2013-03-24,7,390,2,4,2,8,Lower 20%
536857659,7135.1,125,57.08,2012-03-04,2013-03-30,1,392,4,5,5,14,Top 20%
537518517,2591.65,35,74.05,2012-04-01,2013-03-06,25,364,1,1,2,4,Lower 20%
537964762,2957.39,72,41.07,2012-03-05,2013-03-11,20,391,1,3,3,7,Middle 20%
538537022,2446.28,46,53.18,2012-03-26,2013-03-28,3,370,3,2,2,7,Lower 20%
538729160,1325.04,49,27.04,2012-03-04,2013-03-22,9,392,2,2,1,5,Bottom 20%
539480817,4789.84,115,41.65,2012-03-04,2013-03-23,8,392,2,5,4,11,Upper 20%
539647876,3837.46,96,39.97,2012-03-03,2013-03-21,10,393,2,4,3,9,Middle 20%
540718461,8097.38,96,84.35,2012-03-02,2013-03-11,20,394,1,4,5,10,Top 20%
540741432,1955.07,35,55.86,2012-03-10,2013-02-03,56,386,1,1,2,4,Lower 20%
541009241,1541.58,115,13.41,2012-03-05,2013-03-22,9,391,2,5,2,9,Lower 20%
541887936,2930.86,74,39.61,2012-03-03,2013-03-17,14,393,1,3,3,7,Middle 20%
542122978,2672.09,36,74.22,2012-03-04,2013-03-12,19,392,1,2,3,6,Middle 20%
542734174,7037.14,95,74.08,2012-03-04,2013-03-18,13,392,1,4,5,10,Top 20%
543379873,2231.61,45,49.59,2012-03-07,2013-03-12,19,389,1,2,2,5,Lower 20%
545924880,4012.31,165,24.32,2012-03-02,2013-03-30,1,394,4,5,4,13,Upper 20%
547057062,5681.19,60,94.69,2012-03-03,2013-03-27,4,393,3,3,4,10,Upper 20%
547365233,6828.27,144,47.42,2012-03-03,2013-03-25,6,393,3,5,5,13,Top 20%
547744549,3791.98,91,41.67,2012-03-11,2013-03-28,3,385,3,4,3,10,Middle 20%
549073519,1764.06,59,29.9,2012-03-03,2013-03-08,23,393,1,3,2,6,Lower 20%
549182453,7902.19,140,56.44,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
549336399,894.67,95,9.42,2012-03-02,2013-03-29,2,394,4,4,1,9,Bottom 20%
549512200,2526.07,57,44.32,2012-03-02,2013-03-29,2,394,4,3,2,9,Lower 20%
550442603,2494.34,26,95.94,2012-03-25,2013-03-19,12,371,1,1,2,4,Lower 20%
550516941,5697.2,155,36.76,2012-03-02,2013-03-31,0,394,5,5,4,14,Upper 20%
551132570,978.5,59,16.58,2012-03-11,2013-03-19,12,385,1,3,1,5,Bottom 20%
551480638,1715.23,100,17.15,2012-03-06,2013-03-18,13,390,1,4,2,7,Lower 20%
552258087,4714.18,39,120.88,2012-03-03,2013-03-16,15,393,1,2,4,7,Upper 20%
552893122,5710.08,132,43.26,2012-03-05,2013-03-30,1,391,4,5,4,13,Upper 20%
553030886,7058.06,99,71.29,2012-03-02,2013-03-20,11,394,2,4,5,11,Top 20%
553419440,3835.51,67,57.25,2012-03-05,2013-03-31,0,391,5,3,3,11,Middle 20%
553512750,2075.62,92,22.56,2012-03-02,2013-03-30,1,394,4,4,2,10,Lower 20%
554800800,4211.33,129,32.65,2012-03-06,2013-03-28,3,390,3,5,4,12,Upper 20%
555222369,3888.25,91,42.73,2012-03-05,2013-03-28,3,391,3,4,3,10,Middle 20%
555509367,6560.35,222,29.55,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
555516373,4722.51,126,37.48,2012-03-02,2013-03-23,8,394,2,5,4,11,Upper 20%
555539623,4535.32,140,32.4,2012-03-02,2013-03-10,21,394,1,5,4,10,Upper 20%
555583612,2228.13,37,60.22,2012-03-15,2013-03-21,10,381,2,2,2,6,Lower 20%
555597748,6075.83,116,52.38,2012-03-05,2013-03-30,1,391,4,5,5,14,Top 20%
555674163,8995.66,177,50.82,2012-03-05,2013-03-30,1,391,4,5,5,14,Top 20%
555731079,1450.08,15,96.67,2012-03-21,2013-03-19,12,375,1,1,2,4,Lower 20%
555876717,11709.4,171,68.48,2012-03-02,2013-03-28,3,394,3,5,5,13,Top 20%
555962866,12916.28,163,79.24,2012-03-04,2013-03-30,1,392,4,5,5,14,Top 20%
555994920,3026.15,55,55.02,2012-03-02,2013-03-20,11,394,2,2,3,7,Middle 20%
556015504,8392.56,171,49.08,2012-03-05,2013-03-30,1,391,4,5,5,14,Top 20%
556039653,13703.39,115,119.16,2012-03-04,2013-03-30,1,392,4,5,5,14,Top 20%
556215454,2830.85,25,113.23,2012-03-17,2013-03-29,2,379,4,1,3,8,Middle 20%
556218864,1762.47,38,46.38,2012-03-11,2013-03-20,11,385,2,2,2,6,Lower 20%
556275563,1498.42,89,16.84,2012-03-03,2013-03-12,19,393,1,4,2,7,Lower 20%
556309508,7660.19,63,121.59,2012-03-09,2013-03-20,11,387,2,3,5,10,Top 20%
556431865,7299.0,111,65.76,2012-03-03,2013-03-23,8,393,2,5,5,12,Top 20%
556455270,3771.41,102,36.97,2012-03-04,2013-03-29,2,392,4,4,3,11,Middle 20%
556463051,1924.97,31,62.1,2012-03-20,2013-03-26,5,376,3,1,2,6,Lower 20%
556472444,8058.31,53,152.04,2012-03-09,2013-03-23,8,387,2,2,5,9,Top 20%
556475854,1927.74,60,32.13,2012-03-02,2013-03-06,25,394,1,3,2,6,Lower 20%
556496593,2566.97,73,35.16,2012-03-05,2013-03-20,11,391,2,3,2,7,Lower 20%
556552672,955.17,45,21.23,2012-03-07,2013-03-21,10,389,2,2,1,5,Bottom 20%
556568079,6450.95,70,92.16,2012-03-03,2013-03-30,1,393,4,3,5,12,Top 20%
556631939,5609.51,88,63.74,2012-03-04,2013-03-28,3,392,3,4,4,11,Upper 20%
556679276,3741.85,53,70.6,2012-03-06,2013-03-20,11,390,2,2,3,7,Middle 20%
556748313,2274.14,94,24.19,2012-03-04,2013-03-28,3,392,3,4,2,9,Lower 20%
556825100,3440.05,44,78.18,2012-03-02,2013-03-24,7,394,2,2,3,7,Middle 20%
556841406,5594.39,43,130.1,2012-07-21,2013-03-29,2,253,4,2,4,10,Upper 20%
556868097,7154.49,90,79.49,2012-03-03,2013-03-23,8,393,2,4,5,11,Top 20%
556872468,8884.9,169,52.57,2012-03-02,2013-03-12,19,394,1,5,5,11,Top 20%
556937909,5948.94,163,36.5,2012-03-03,2013-03-31,0,393,5,5,5,15,Top 20%
556957842,2455.58,23,106.76,2012-03-15,2013-03-24,7,381,2,1,2,5,Lower 20%
557005117,2495.15,29,86.04,2012-03-02,2013-03-24,7,394,2,1,2,5,Lower 20%
557067210,3857.11,53,72.78,2012-03-11,2013-03-12,19,385,1,2,3,6,Middle 20%
557069008,1519.03,96,15.82,2012-03-06,2013-03-09,22,390,1,4,2,7,Lower 20%
557072480,3416.43,78,43.8,2012-03-04,2013-03-13,18,392,1,4,3,8,Middle 20%
557110393,1470.4,89,16.52,2012-03-04,2013-03-26,5,392,3,4,2,9,Lower 20%
557113927,2739.47,103,26.6,2012-03-02,2013-03-28,3,394,3,4,3,10,Middle 20%
557133674,11906.33,135,88.2,2012-03-03,2013-03-29,2,393,4,5,5,14,Top 20%
557144059,3233.1,117,27.63,2012-03-03,2013-03-09,22,393,1,5,3,9,Middle 20%
557153483,4535.48,80,56.69,2012-03-02,2013-03-26,5,394,3,4,4,11,Upper 20%
557179461,5316.32,65,81.79,2012-03-09,2013-03-28,3,387,3,3,4,10,Upper 20%
557184638,10486.0,92,113.98,2012-03-05,2013-03-24,7,391,2,4,5,11,Top 20%
557187955,1712.35,39,43.91,2012-06-15,2013-03-30,1,289,4,2,2,8,Lower 20%
557243259,2429.37,131,18.54,2012-03-02,2013-03-10,21,394,1,5,2,8,Lower 20%
557244034,7875.64,320,24.61,2012-03-02,2013-03-24,7,394,2,5,5,12,Top 20%
557272430,7383.86,69,107.01,2012-03-03,2013-03-29,2,393,4,3,5,12,Top 20%
557350116,11416.52,172,66.38,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
557369088,4972.97,220,22.6,2012-03-02,2013-03-31,0,394,5,5,4,14,Upper 20%
557370855,9786.51,79,123.88,2012-03-07,2013-03-05,26,389,1,4,5,10,Top 20%
557386355,3594.98,71,50.63,2012-03-03,2013-03-31,0,393,5,3,3,11,Middle 20%
557396585,3074.81,54,56.94,2012-03-04,2013-03-29,2,392,4,2,3,9,Middle 20%
557428577,1549.41,26,59.59,2012-04-11,2013-03-18,13,354,1,1,2,4,Lower 20%
557440574,6199.62,68,91.17,2012-03-07,2013-03-23,8,389,2,3,5,10,Top 20%
557472535,5846.97,68,85.98,2012-03-04,2013-03-30,1,392,4,3,4,11,Upper 20%
557628496,5228.71,171,30.58,2012-03-05,2013-03-20,11,391,2,5,4,11,Upper 20%
557763873,7636.18,72,106.06,2012-03-16,2013-03-30,1,380,4,3,5,12,Top 20%
557770011,4759.67,65,73.23,2012-03-04,2013-03-23,8,392,2,3,4,9,Upper 20%
557870823,4561.29,124,36.78,2012-03-04,2013-03-11,20,392,1,5,4,10,Upper 20%
557880340,5170.26,52,99.43,2012-03-03,2013-03-23,8,393,2,2,4,8,Upper 20%
557881146,12277.56,126,97.44,2012-03-02,2013-03-24,7,394,2,5,5,12,Top 20%
557936264,2978.27,40,74.46,2012-03-08,2013-03-10,21,388,1,2,3,6,Middle 20%
557957065,5482.5,47,116.65,2012-03-13,2013-03-20,11,383,2,2,4,8,Upper 20%
557961839,3818.36,95,40.19,2012-03-02,2013-03-30,1,394,4,4,3,11,Middle 20%
557970054,7566.64,108,70.06,2012-03-04,2013-03-18,13,392,1,4,5,10,Top 20%
558019902,4592.42,105,43.74,2012-03-04,2013-03-28,3,392,3,4,4,11,Upper 20%
558039308,7164.33,92,77.87,2012-03-20,2013-03-30,1,376,4,4,5,13,Top 20%
558063953,978.08,56,17.47,2012-03-06,2013-03-29,2,390,4,3,1,8,Bottom 20%
558070835,14060.71,136,103.39,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
558082801,679.38,34,19.98,2012-04-04,2013-03-17,14,361,1,1,1,3,Bottom 20%
558086366,3723.9,55,67.71,2012-03-04,2013-03-29,2,392,4,2,3,9,Middle 20%
558101029,3581.7,64,55.96,2012-03-07,2013-03-19,12,389,1,3,3,7,Middle 20%
558143716,5066.95,40,126.67,2012-03-04,2013-03-28,3,392,3,2,4,9,Upper 20%
558154566,10232.06,190,53.85,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
558289881,2154.92,73,29.52,2012-03-02,2013-03-22,9,394,2,3,2,7,Lower 20%
558344844,4805.71,35,137.31,2012-03-20,2013-03-05,26,376,1,1,4,6,Upper 20%
558363072,6496.16,107,60.71,2012-03-05,2013-03-30,1,391,4,4,5,13,Top 20%
558366854,3696.96,203,18.21,2012-03-02,2013-03-30,1,394,4,5,3,12,Middle 20%
558383749,1104.66,51,21.66,2012-03-07,2013-03-20,11,389,2,2,1,5,Bottom 20%
558550715,10215.22,89,114.78,2012-03-06,2013-03-22,9,390,2,4,5,11,Top 20%
558658750,6137.57,158,38.85,2012-03-04,2013-03-28,3,392,3,5,5,13,Top 20%
558717557,7101.8,131,54.21,2012-03-10,2013-03-27,4,386,3,5,5,13,Top 20%
558720254,9614.44,64,150.23,2012-03-02,2013-03-29,2,394,4,3,5,12,Top 20%
558852717,5156.58,103,50.06,2012-03-03,2013-03-30,1,393,4,4,4,12,Upper 20%
558875409,8678.32,125,69.43,2012-03-02,2013-03-26,5,394,3,5,5,13,Top 20%
558929163,10570.79,97,108.98,2012-03-08,2013-03-24,7,388,2,4,5,11,Top 20%
558965650,4449.9,85,52.35,2012-03-03,2013-03-27,4,393,3,4,4,11,Upper 20%
559166561,6370.63,36,176.96,2012-03-12,2013-03-18,13,384,1,2,5,8,Top 20%
559256244,822.9,21,39.19,2012-04-15,2013-03-24,7,350,2,1,1,4,Bottom 20%
559474329,4407.23,87,50.66,2012-03-07,2013-03-30,1,389,4,4,4,12,Upper 20%
559515311,6407.68,104,61.61,2012-03-04,2013-03-30,1,392,4,4,5,13,Top 20%
559597585,1792.02,78,22.97,2012-03-02,2013-03-22,9,394,2,4,2,8,Lower 20%
559602886,5258.39,47,111.88,2012-03-04,2013-03-30,1,392,4,2,4,10,Upper 20%
559613178,4984.95,79,63.1,2012-03-11,2013-03-30,1,385,4,4,4,12,Upper 20%
559807951,6155.09,183,33.63,2012-03-02,2013-03-23,8,394,2,5,5,12,Top 20%
559848499,4624.21,85,54.4,2012-03-02,2013-03-11,20,394,1,4,4,9,Upper 20%
559902253,3250.68,64,50.79,2012-03-06,2013-03-18,13,390,1,3,3,7,Middle 20%
560258040,4040.69,98,41.23,2012-03-06,2013-03-19,12,390,1,4,4,9,Upper 20%
560330549,3921.06,60,65.35,2012-03-11,2013-03-19,12,385,1,3,3,7,Middle 20%
560344158,2612.69,45,58.06,2012-03-02,2013-03-09,22,394,1,2,2,5,Lower 20%
560410498,3892.19,157,24.79,2012-03-02,2013-03-30,1,394,4,5,3,12,Middle 20%
560467445,9444.92,105,89.95,2012-03-05,2013-03-31,0,391,5,4,5,14,Top 20%
560660730,3582.18,137,26.15,2012-03-05,2013-03-24,7,391,2,5,3,10,Middle 20%
560685592,3120.98,56,55.73,2012-03-02,2013-03-29,2,394,4,3,3,10,Middle 20%
560716654,3347.68,110,30.43,2012-03-06,2013-03-12,19,390,1,5,3,9,Middle 20%
560716716,2594.31,52,49.89,2012-03-02,2013-03-28,3,394,3,2,2,7,Lower 20%
561037442,1701.22,41,41.49,2012-03-13,2013-03-16,15,383,1,2,2,5,Lower 20%
561290402,3447.49,101,34.13,2012-03-02,2013-03-30,1,394,4,4,3,11,Middle 20%
561521755,2998.51,67,44.75,2012-03-03,2013-03-17,14,393,1,3,3,7,Middle 20%
561683358,2153.85,54,39.89,2012-03-04,2013-03-09,22,392,1,2,2,5,Lower 20%
561701431,4672.04,86,54.33,2012-03-06,2013-03-29,2,390,4,4,4,12,Upper 20%
561707166,7425.12,97,76.55,2012-03-03,2013-03-09,22,393,1,4,5,10,Top 20%
561781628,1173.45,52,22.57,2012-03-07,2013-03-30,1,389,4,2,1,7,Bottom 20%
561823323,3646.87,20,182.34,2012-03-03,2013-03-28,3,393,3,1,3,7,Middle 20%
561832685,8323.72,82,101.51,2012-03-03,2013-03-31,0,393,5,4,5,14,Top 20%
561887741,2975.97,51,58.35,2012-03-14,2013-03-04,27,382,1,2,3,6,Middle 20%
561913719,6447.94,52,124.0,2012-03-11,2013-03-31,0,385,5,2,5,12,Top 20%
561947974,10372.18,74,140.16,2012-03-08,2013-03-27,4,388,3,3,5,11,Top 20%
561950175,4534.45,122,37.17,2012-03-02,2013-03-29,2,394,4,5,4,13,Upper 20%
561983159,2560.75,35,73.16,2012-03-03,2013-03-27,4,393,3,1,2,6,Lower 20%
562069649,2771.15,63,43.99,2012-03-10,2013-03-17,14,386,1,3,3,7,Middle 20%
562095379,4448.86,101,44.05,2012-03-03,2013-03-24,7,393,2,4,4,10,Upper 20%
562106849,2170.27,75,28.94,2012-03-04,2013-03-31,0,392,5,3,2,10,Lower 20%
562168136,1280.88,43,29.79,2012-03-10,2013-03-10,21,386,1,2,1,4,Bottom 20%
562174057,3764.93,81,46.48,2012-03-04,2013-03-30,1,392,4,4,3,11,Middle 20%
562210916,2432.45,33,73.71,2012-03-03,2013-03-10,21,393,1,1,2,4,Lower 20%
562221487,5873.15,85,69.1,2012-03-04,2013-03-23,8,392,2,4,4,10,Upper 20%
562222293,3841.44,116,33.12,2012-03-02,2013-03-08,23,394,1,5,3,9,Middle 20%
562246287,5721.17,139,41.16,2012-03-06,2013-03-10,21,390,1,5,4,10,Upper 20%
562260826,7231.65,99,73.05,2012-03-03,2013-03-30,1,393,4,4,5,13,Top 20%
562268080,3799.29,47,80.84,2012-03-04,2013-03-28,3,392,3,2,3,8,Middle 20%
562286339,6932.27,182,38.09,2012-03-02,2013-03-30,1,394,4,5,5,14,Top 20%
562360863,2368.62,47,50.4,2012-03-03,2013-03-27,4,393,3,2,2,7,Lower 20%
562435139,2561.4,47,54.5,2012-04-02,2013-03-10,21,363,1,2,2,5,Lower 20%
562463163,4392.35,44,99.83,2012-03-07,2013-03-10,21,389,1,2,4,7,Upper 20%
562470696,5658.48,58,97.56,2012-03-10,2013-03-19,12,386,1,3,4,8,Upper 20%
562543143,2158.64,56,38.55,2012-03-05,2013-03-27,4,391,3,3,2,8,Lower 20%
562568532,6420.63,222,28.92,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
562588961,6814.43,89,76.57,2012-03-02,2013-03-29,2,394,4,4,5,13,Top 20%
562657192,1252.4,59,21.23,2012-03-04,2013-03-30,1,392,4,3,1,8,Bottom 20%
562792135,3804.51,73,52.12,2012-03-07,2013-03-23,8,389,2,3,3,8,Middle 20%
562899674,1670.16,32,52.19,2012-03-04,2013-03-03,28,392,1,1,2,4,Lower 20%
562901689,4995.99,110,45.42,2012-03-03,2013-03-30,1,393,4,5,4,13,Upper 20%
562988830,7738.81,148,52.29,2012-03-04,2013-03-23,8,392,2,5,5,12,Top 20%
563091254,3621.25,53,68.33,2012-03-05,2013-03-18,13,391,1,2,3,6,Middle 20%
563305092,4202.6,64,65.67,2012-03-04,2013-03-03,28,392,1,3,4,8,Upper 20%
563309122,2635.72,63,41.84,2012-03-03,2013-03-26,5,393,3,3,2,8,Lower 20%
563376392,2447.36,52,47.06,2012-03-22,2013-03-28,3,374,3,2,2,7,Lower 20%
563378283,6295.23,55,114.46,2012-03-26,2013-03-24,7,370,2,2,5,9,Top 20%
563378531,3760.18,71,52.96,2012-03-05,2013-03-26,5,391,3,3,3,9,Middle 20%
563414677,3529.84,111,31.8,2012-03-04,2013-03-24,7,392,2,5,3,10,Middle 20%
563432998,6439.8,109,59.08,2012-03-04,2013-03-31,0,392,5,4,5,14,Top 20%
563515427,2136.42,72,29.67,2012-03-18,2013-03-22,9,378,2,3,2,7,Lower 20%
563538274,1816.35,46,39.49,2012-03-07,2013-03-13,18,389,1,2,2,5,Lower 20%
563558052,5400.19,45,120.0,2012-03-06,2013-03-19,12,390,1,2,4,7,Upper 20%
563626159,1310.15,44,29.78,2012-03-08,2013-03-20,11,388,2,2,1,5,Bottom 20%
563703504,1729.79,29,59.65,2012-04-16,2013-03-05,26,349,1,1,2,4,Lower 20%
563717950,6741.73,64,105.34,2012-03-08,2013-03-18,13,388,1,3,5,9,Top 20%
563728211,7609.36,79,96.32,2012-03-03,2013-03-09,22,393,1,4,5,10,Top 20%
563741448,5093.52,51,99.87,2012-03-07,2013-02-14,45,389,1,2,4,7,Upper 20%
563788134,1030.78,33,31.24,2012-03-05,2013-03-28,3,391,3,1,1,5,Bottom 20%
563799232,3308.32,81,40.84,2012-03-03,2013-03-26,5,393,3,4,3,10,Middle 20%
563806827,9757.51,105,92.93,2012-03-02,2013-03-24,7,394,2,4,5,11,Top 20%
563845577,3979.72,104,38.27,2012-03-09,2013-03-31,0,387,5,4,3,12,Middle 20%
563892232,4167.59,59,70.64,2012-03-21,2013-03-29,2,375,4,3,4,11,Upper 20%
563958262,3964.26,67,59.17,2012-03-06,2013-03-28,3,390,3,3,3,9,Middle 20%
563965733,5070.9,79,64.19,2012-03-04,2013-03-29,2,392,4,4,4,12,Upper 20%
564079534,6141.94,202,30.41,2012-03-07,2013-03-29,2,389,4,5,5,14,Top 20%
564179106,4519.52,51,88.62,2012-03-11,2013-03-31,0,385,5,2,4,11,Upper 20%
564263736,5115.47,47,108.84,2012-03-15,2013-03-20,11,381,2,2,4,8,Upper 20%
564265689,4831.56,53,91.16,2012-03-04,2013-03-30,1,392,4,2,4,10,Upper 20%
564267208,7043.99,87,80.97,2012-03-07,2013-03-22,9,389,2,4,5,11,Top 20%
564289838,5177.71,82,63.14,2012-03-06,2013-02-28,31,390,1,4,4,9,Upper 20%
564290985,2330.08,32,72.81,2012-03-04,2013-03-05,26,392,1,1,2,4,Lower 20%
564299479,6957.44,149,46.69,2012-03-02,2013-03-27,4,394,3,5,5,13,Top 20%
564449643,2070.49,62,33.39,2012-03-07,2013-03-21,10,389,2,3,2,7,Lower 20%
564573953,3117.1,43,72.49,2012-03-09,2013-03-10,21,387,1,2,3,6,Middle 20%
564604736,1857.63,63,29.49,2012-03-03,2013-03-30,1,393,4,3,2,9,Lower 20%
564635860,3917.85,62,63.19,2012-05-06,2013-03-12,19,329,1,3,3,7,Middle 20%
564644137,5264.1,112,47.0,2012-03-05,2013-03-28,3,391,3,5,4,12,Upper 20%
564658273,6245.06,178,35.08,2012-03-02,2013-03-24,7,394,2,5,5,12,Top 20%
564690172,8524.19,59,144.48,2012-03-02,2013-03-08,23,394,1,3,5,9,Top 20%
564716336,7839.97,170,46.12,2012-03-03,2013-03-31,0,393,5,5,5,15,Top 20%
564742686,3244.16,99,32.77,2012-03-02,2013-03-29,2,394,4,4,3,11,Middle 20%
564767765,5476.21,199,27.52,2012-03-02,2013-03-12,19,394,1,5,4,10,Upper 20%
564852178,1768.88,41,43.14,2012-03-02,2013-03-20,11,394,2,2,2,6,Lower 20%
564869383,1217.28,13,93.64,2012-04-09,2013-03-01,30,356,1,1,1,3,Bottom 20%
564892044,3608.13,47,76.77,2012-03-15,2013-03-22,9,381,2,2,3,7,Middle 20%
565034985,3605.15,81,44.51,2012-03-04,2013-03-29,2,392,4,4,3,11,Middle 20%
565103123,2765.02,46,60.11,2012-03-02,2013-03-06,25,394,1,2,3,6,Middle 20%
565147887,3028.98,122,24.83,2012-03-04,2013-03-11,20,392,1,5,3,9,Middle 20%
565231587,5544.46,59,93.97,2012-03-03,2013-03-13,18,393,1,3,4,8,Upper 20%
565250528,7370.85,127,58.04,2012-03-04,2013-03-31,0,392,5,5,5,15,Top 20%
565335034,3543.47,46,77.03,2012-03-04,2013-03-31,0,392,5,2,3,10,Middle 20%
565422051,3653.06,70,52.19,2012-03-07,2013-03-07,24,389,1,3,3,7,Middle 20%
565480703,5570.83,77,72.35,2012-03-08,2013-03-28,3,388,3,4,4,11,Upper 20%
565505720,1446.05,59,24.51,2012-03-02,2013-03-28,3,394,3,3,2,8,Lower 20%
565513625,1529.84,49,31.22,2012-03-06,2013-03-11,20,390,1,2,2,5,Lower 20%
565527203,6815.16,149,45.74,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
565528040,3679.38,121,30.41,2012-03-03,2013-03-06,25,393,1,5,3,9,Middle 20%
565565271,4374.09,61,71.71,2012-03-04,2013-03-12,19,392,1,3,4,8,Upper 20%
565567844,3404.42,38,89.59,2012-03-03,2013-03-24,7,393,2,2,3,7,Middle 20%
565583220,6000.13,57,105.27,2012-03-03,2013-03-24,7,393,2,3,5,10,Top 20%
565609136,4557.26,43,105.98,2012-03-08,2013-03-20,11,388,2,2,4,8,Upper 20%
565659170,5921.77,200,29.61,2012-03-02,2013-03-31,0,394,5,5,5,15,Top 20%
565707530,4936.75,100,49.37,2012-03-02,2013-03-08,23,394,1,4,4,9,Upper 20%
565716024,4920.21,98,50.21,2012-03-06,2013-03-11,20,390,1,4,4,9,Upper 20%
565762617,3297.78,65,50.74,2012-03-02,2013-03-30,1,394,4,3,3,10,Middle 20%
565808280,10549.42,98,107.65,2012-03-04,2013-03-30,1,392,4,4,5,13,Top 20%
565836831,4017.23,109,36.86,2012-03-10,2013-03-29,2,386,4,4,4,12,Upper 20%
565843558,5239.73,87,60.23,2012-03-05,2013-03-11,20,391,1,4,4,9,Upper 20%
565848859,2080.76,55,37.83,2012-03-14,2013-03-11,20,382,1,2,2,5,Lower 20%
565856547,4309.07,73,59.03,2012-03-02,2013-03-11,20,394,1,3,4,8,Upper 20%
565867769,5032.93,68,74.01,2012-03-02,2013-03-02,29,394,1,3,4,8,Upper 20%
565883331,4584.7,127,36.1,2012-03-06,2013-03-12,19,390,1,5,4,10,Upper 20%
565890275,10873.66,76,143.07,2012-03-09,2013-03-08,23,387,1,3,5,9,Top 20%
565899761,1288.93,36,35.8,2012-03-15,2013-03-20,11,381,2,2,1,5,Bottom 20%
565912564,2499.75,77,32.46,2012-03-07,2013-03-30,1,389,4,4,2,10,Lower 20%
565958041,2264.88,41,55.24,2012-03-02,2013-03-15,16,394,1,2,2,5,Lower 20%
565984980,3678.24,74,49.71,2012-04-13,2013-03-30,1,352,4,3,3,10,Middle 20%
565996667,2373.79,90,26.38,2012-03-07,2013-03-31,0,389,5,4,2,11,Lower 20%
566042702,8629.94,75,115.07,2012-03-12,2013-03-24,7,384,2,3,5,10,Top 20%
566047910,6472.49,94,68.86,2012-03-03,2013-03-19,12,393,1,4,5,10,Top 20%
566052219,6634.43,61,108.76,2012-03-04,2013-03-24,7,392,2,3,5,10,Top 20%
566083343,3066.01,61,50.26,2012-03-04,2013-02-15,44,392,1,3,3,7,Middle 20%
566268320,8729.07,124,70.4,2012-03-03,2013-03-30,1,393,4,5,5,14,Top 20%
566277403,5218.16,70,74.55,2012-03-11,2013-03-30,1,385,4,3,4,11,Upper 20%
566293461,6520.31,63,103.5,2012-03-03,2013-03-30,1,393,4,3,5,12,Top 20%
566415384,5647.9,104,54.31,2012-03-02,2013-03-31,0,394,5,4,4,13,Upper 20%
